Topic,File,ExplicitDate,OrganizationEntity,OtherEntity,PersonEntity,PlaceEntity,FutureEvent,GenericEvent,IndirectEventReference,PeriodicEvent,SpecificEvent,ACF,DPS,Temporal
450,1999-trec8-adhoc-450.txt,0,0,0,2,2,0,0,2,0,0,0.28013948958049434,43.46697772017817,1
449,1999-trec8-adhoc-449.txt,0,0,0,0,0,0,0,0,0,0,-0.03335682478701752,4.5853188309690225,1
448,1999-trec8-adhoc-448.txt,0,0,0,0,0,0,2,0,0,0,-0.0560797043892669,4.8036686250702445,0
447,1999-trec8-adhoc-447.txt,0,0,2,0,0,0,0,0,0,0,0,0,0
446,1999-trec8-adhoc-446.txt,0,0,0,0,0,0,2,0,0,0,0.02001525736770257,10.896165076861934,1
445,1999-trec8-adhoc-445.txt,0,0,0,0,1,0,0,0,0,0,0.16039680612754426,8.570506852183915,1
444,1999-trec8-adhoc-444.txt,0,0,0,0,0,0,0,0,0,0,-0.013403614457831338,0.20236189036135188,0
443,1999-trec8-adhoc-443.txt,0,0,0,0,4,0,0,0,0,0,0.13483833239930798,26.305213690519334,1
442,1999-trec8-adhoc-442.txt,0,0,0,0,0,0,0,0,0,0,-0.025524673851389564,0.30024427018604316,0
441,1999-trec8-adhoc-441.txt,0,0,2,0,0,0,0,0,0,0,0,0,0
440,1999-trec8-adhoc-440.txt,0,0,0,0,0,0,0,0,0,0,-0.018143672373279643,2.6425805939481477,0
439,1999-trec8-adhoc-439.txt,0,0,0,0,0,0,2,0,0,0,0.14767861480273428,10.77243020551336,0
438,1999-trec8-adhoc-438.txt,0,0,0,0,0,0,0,0,0,0,0.04364630085593125,10.899009876830021,0
437,1999-trec8-adhoc-437.txt,0,0,0,0,0,0,0,0,0,0,0.21140445020686505,12.11591590138821,1
436,1999-trec8-adhoc-436.txt,0,0,0,0,0,0,2,0,0,0,0.09626103248765679,6.086834706570108,0
435,1999-trec8-adhoc-435.txt,0,0,0,0,0,0,0,0,0,0,0.2308820294743017,4.189340991309696,0
434,1999-trec8-adhoc-434.txt,0,0,0,0,2,0,0,0,0,0,0.08206484278876817,27.739759342736125,1
433,1999-trec8-adhoc-433.txt,0,0,0,0,2,0,0,0,0,0,0.20426795426795424,0.9861150305265286,0
432,1999-trec8-adhoc-432.txt,0,0,0,0,0,0,0,0,0,0,0,0,0
431,1999-trec8-adhoc-431.txt,0,0,0,0,0,0,0,0,0,0,0.04075136918143063,5.7594537226571365,0
430,1999-trec8-adhoc-430.txt,0,0,0,0,0,0,2,0,0,0,0,0,0
429,1999-trec8-adhoc-429.txt,0,0,2,0,0,0,2,0,0,0,-5.165956347668913E-4,0.09147662478432089,0
428,1999-trec8-adhoc-428.txt,0,0,0,0,2,0,0,0,0,0,0.24698165145290688,8.159322289930147,1
427,1999-trec8-adhoc-427.txt,0,0,0,0,0,0,0,0,0,0,0.014145957062407583,2.0356625460338797,0
426,1999-trec8-adhoc-426.txt,0,0,0,0,0,0,0,0,0,0,0.06320965125709674,0.7253869014350502,0
425,1999-trec8-adhoc-425.txt,0,0,0,0,0,0,0,0,0,0,-0.07809489014492164,2.6436916461536835,0
424,1999-trec8-adhoc-424.txt,0,0,0,0,0,0,0,0,0,0,0.11789091851276073,7.520697539861472,0
423,1999-trec8-adhoc-423.txt,0,0,0,4,0,0,0,0,0,0,-0.042373181351552346,0.8090680286224344,0
422,1999-trec8-adhoc-422.txt,0,0,0,0,0,0,0,0,0,0,0.0037671793409681017,4.243637643783626,0
421,1999-trec8-adhoc-421.txt,0,0,0,0,0,0,0,0,0,0,-0.09559064530433611,2.758216373326054,1
420,1999-trec8-adhoc-420.txt,0,0,0,0,0,0,0,0,0,0,-0.01941628264208909,0.39546393070706304,0
419,1999-trec8-adhoc-419.txt,0,0,0,0,0,0,0,0,0,0,0.05576305220883526,0.7706397097091582,0
418,1999-trec8-adhoc-418.txt,0,0,0,0,0,0,0,0,0,0,-0.019961077981555827,4.600612338429675,0
417,1999-trec8-adhoc-417.txt,0,0,0,0,0,0,0,0,0,0,0.23965499270377316,3.3922359830691424,0
416,1999-trec8-adhoc-416.txt,0,0,2,0,0,0,0,1,0,0,0.02049594260439542,1.5264316021762279,1
415,1999-trec8-adhoc-415.txt,0,0,0,0,5,0,1,0,0,0,-3.5931012456085886E-4,0.19451239646662724,0
414,1999-trec8-adhoc-414.txt,0,0,0,0,2,0,0,0,0,0,-0.030468360737419063,1.5095955995770312,1
413,1999-trec8-adhoc-413.txt,0,0,0,0,0,0,0,0,0,0,-0.03833053342169755,5.233114809949294,0
412,1999-trec8-adhoc-412.txt,0,0,0,0,0,0,0,0,0,0,-0.03485309419048997,3.7610196614052067,0
411,1999-trec8-adhoc-411.txt,0,0,0,0,0,0,0,0,0,0,-0.05719178082191786,0.6568336163551539,0
410,1999-trec8-adhoc-410.txt,0,2,0,0,1,0,0,0,0,2,0.11254929719890809,5.969841133532033,1
409,1999-trec8-adhoc-409.txt,1,0,2,0,1,0,1,1,0,1,0.4790927261778193,5.2163046478137405,1
408,1999-trec8-adhoc-408.txt,0,0,0,0,0,0,2,0,0,0,0.10384085183248501,9.08657039198671,0
407,1999-trec8-adhoc-407.txt,0,0,0,0,0,0,0,0,0,0,-0.05734698555818759,3.055213553578138,0
406,1999-trec8-adhoc-406.txt,0,0,2,0,0,0,0,0,0,0,-5.409060175794404E-4,0.09655167738766283,0
405,1999-trec8-adhoc-405.txt,0,0,0,0,0,0,2,0,0,0,0.17394851667349498,1.2683319908406956,0
404,1999-trec8-adhoc-404.txt,0,0,0,0,2,0,0,0,0,2,0.26461547371760474,67.25938798496246,1
403,1999-trec8-adhoc-403.txt,0,0,0,0,0,0,0,0,0,0,-6.250976715111688E-4,0.09861693536631069,0
402,1999-trec8-adhoc-402.txt,0,0,0,0,0,0,0,0,0,0,-0.05487804878048782,2.0743885561522575,0
401,1999-trec8-adhoc-401.txt,0,0,0,0,2,0,0,0,0,0,0.3972881481324686,119.1918308336233,1
400,1998-trec7-adhoc-400.txt,0,0,0,0,3,0,0,0,0,0,0.11706535926709691,12.641500069717898,0
399,1998-trec7-adhoc-399.txt,0,0,0,0,0,0,0,0,0,0,0.2427284427284433,0.857886744528395,0
398,1998-trec7-adhoc-398.txt,0,0,0,0,2,0,0,1,0,1,-0.04175363594450741,1.192353073832422,0
397,1998-trec7-adhoc-397.txt,0,0,0,0,0,0,2,0,0,0,-0.043966147737958435,0.8545393760257206,0
396,1998-trec7-adhoc-396.txt,0,0,0,0,0,0,0,0,0,0,0.21162444113263915,0.9763909384665245,0
395,1998-trec7-adhoc-395.txt,0,0,0,0,0,0,0,0,0,0,0.2040817607063703,10.470009320524888,0
394,1998-trec7-adhoc-394.txt,0,0,0,0,0,0,0,0,0,0,-0.0248205022501632,0.44781218019290775,0
393,1998-trec7-adhoc-393.txt,0,0,0,0,0,0,2,0,0,0,-0.07128712871287134,1.0848595470240332,0
392,1998-trec7-adhoc-392.txt,0,0,0,0,0,0,0,0,0,0,0.13362042296222024,11.311400867777866,0
391,1998-trec7-adhoc-391.txt,0,0,0,0,0,0,0,0,0,0,0.15020928745877,36.81937380022941,1
390,1998-trec7-adhoc-390.txt,0,0,0,0,0,0,0,0,0,0,0.07170617955693728,11.819647395637016,0
389,1998-trec7-adhoc-389.txt,0,0,0,0,0,0,0,0,0,0,0.29547713717693835,79.61342580767231,1
388,1998-trec7-adhoc-388.txt,0,0,0,0,0,0,0,0,0,0,0.24056548856548846,3.0740142691209122,0
387,1998-trec7-adhoc-387.txt,0,0,0,0,0,0,0,0,0,0,0.4191717118539964,1.9865678161667648,1
386,1998-trec7-adhoc-386.txt,0,0,0,0,0,0,0,0,0,0,-0.01559714795008909,0.22328932234895807,0
385,1998-trec7-adhoc-385.txt,0,0,0,0,0,0,0,0,0,0,-0.11014463713203146,4.58305883834689,0
384,1998-trec7-adhoc-384.txt,0,0,0,0,0,0,0,0,0,0,-0.02967136150234743,0.34849298439762194,0
383,1998-trec7-adhoc-383.txt,0,0,0,0,0,0,0,0,0,0,0.07078395603747323,17.494001587122344,0
382,1998-trec7-adhoc-382.txt,0,0,0,0,0,0,0,0,0,0,-0.009665792922673663,0.5838003703704259,0
381,1998-trec7-adhoc-381.txt,0,0,0,0,0,0,0,0,0,0,0.06586782861292628,0.6723412069545728,0
380,1998-trec7-adhoc-380.txt,0,0,0,0,0,0,0,0,0,0,0,0,0
379,1998-trec7-adhoc-379.txt,0,0,0,0,0,0,0,0,0,0,0,0,0
378,1998-trec7-adhoc-378.txt,0,0,2,0,1,0,0,0,0,0,0.22978481976470386,23.66451537242607,1
377,1998-trec7-adhoc-377.txt,0,0,0,0,0,0,0,0,0,0,-0.08622214361513963,2.5658664608729125,0
376,1998-trec7-adhoc-376.txt,0,0,2,0,0,0,0,0,0,0,0.1677415681719843,9.969589465788529,1
375,1998-trec7-adhoc-375.txt,0,0,0,0,0,0,0,0,0,0,0.015239702772442344,1.1118526279996543,0
374,1998-trec7-adhoc-374.txt,0,1,1,0,0,0,0,0,2,0,0.11384676928510097,14.93896874968463,0
373,1998-trec7-adhoc-373.txt,0,0,0,0,1,0,0,0,0,0,0.021110190555095318,0.9708442112555691,1
372,1998-trec7-adhoc-372.txt,0,0,2,0,0,0,0,0,0,0,-0.09017313587496231,2.3948780356735386,0
371,1998-trec7-adhoc-371.txt,0,0,0,0,0,0,0,0,0,0,-2.0703933747410404E-4,0.059754173694334244,0
370,1998-trec7-adhoc-370.txt,0,0,0,0,0,0,0,0,0,0,0.170288105585064,4.473604834545064,0
369,1998-trec7-adhoc-369.txt,0,0,0,0,0,0,0,0,0,0,0,0,0
368,1998-trec7-adhoc-368.txt,0,0,0,0,0,0,0,0,0,0,0.1118143459915612,0.8094649167339526,0
367,1998-trec7-adhoc-367.txt,0,0,0,0,0,0,0,0,0,0,0.06291205672520242,5.883389194698786,0
366,1998-trec7-adhoc-366.txt,0,0,0,0,0,0,0,0,0,0,0.11018742280221276,1.9678741152404307,0
365,1998-trec7-adhoc-365.txt,0,0,2,0,0,0,0,0,2,0,-0.022267686651248415,1.1672688724894462,0
364,1998-trec7-adhoc-364.txt,0,0,0,0,0,0,0,0,0,0,-0.0012077294685990377,0.2487331749553165,0
363,1998-trec7-adhoc-363.txt,0,0,0,0,0,0,2,0,0,0,-0.021706688373355095,0.5467780891988453,0
362,1998-trec7-adhoc-362.txt,0,0,0,0,0,0,2,0,0,0,-2.1600864034562923E-4,0.14680598252545746,0
361,1998-trec7-adhoc-361.txt,0,0,0,0,0,0,0,0,0,0,0,0,0
360,1998-trec7-adhoc-360.txt,0,0,0,0,0,0,0,0,0,0,0.0025043532703331595,1.7035952018800282,0
359,1998-trec7-adhoc-359.txt,0,0,0,0,0,0,0,0,0,0,0.1745762711864409,2.3459664686408837,0
358,1998-trec7-adhoc-358.txt,0,0,0,0,0,0,0,0,0,0,0,0,0
357,1998-trec7-adhoc-357.txt,0,0,1,0,0,0,2,0,0,0,0.07907182837962558,8.558950270694435,1
356,1998-trec7-adhoc-356.txt,0,0,0,0,2,0,0,0,0,0,0.10050782903089324,1.4949204194474008,0
355,1998-trec7-adhoc-355.txt,0,0,0,0,0,0,0,0,0,0,-5.165956347668913E-4,0.09147662478432089,0
354,1998-trec7-adhoc-354.txt,0,0,0,0,0,0,2,0,0,0,0.019577413284100006,9.4653680823895,0
353,1998-trec7-adhoc-353.txt,0,0,0,0,2,0,2,0,0,0,0.02766943310176602,9.476759223779602,0
352,1998-trec7-adhoc-352.txt,0,0,2,0,3,0,0,1,0,0,0.22616530262329373,112.49625297038364,1
351,1998-trec7-adhoc-351.txt,0,0,0,0,3,0,2,0,0,0,-0.09527891558633514,3.7560157031310877,1
350,1997-trec6-adhoc-350.txt,0,0,0,0,0,0,0,0,0,0,-0.09020000476769396,4.389817990917721,0
349,1997-trec6-adhoc-349.txt,0,0,0,0,0,0,0,0,0,0,-0.06137789935863543,1.1074135705042802,0
348,1997-trec6-adhoc-348.txt,0,0,0,0,0,0,0,0,0,0,-6.250976715111688E-4,0.09861693536631069,0
347,1997-trec6-adhoc-347.txt,0,0,0,0,2,0,2,0,0,1,0.05266584677711064,4.0079533953378235,0
346,1997-trec6-adhoc-346.txt,0,0,0,0,2,0,0,0,0,0,0.11916121585225078,25.065507514070074,1
345,1997-trec6-adhoc-345.txt,0,0,0,0,2,0,0,0,0,0,0.03206850753644672,2.559634424367085,1
344,1997-trec6-adhoc-344.txt,0,0,0,0,0,0,0,0,0,0,-0.009137803979366262,0.1442398033405751,0
343,1997-trec6-adhoc-343.txt,0,0,0,0,0,0,0,0,0,0,0.010530429505510171,9.691466441644758,0
342,1997-trec6-adhoc-342.txt,0,0,0,0,0,0,2,0,0,0,0,0,0
341,1997-trec6-adhoc-341.txt,0,0,0,0,0,0,0,0,0,0,0.11263420124179623,1.8829705320078711,0
340,1997-trec6-adhoc-340.txt,0,0,0,0,0,0,2,2,0,0,-0.09731457800511518,2.9824341829289067,1
339,1997-trec6-adhoc-339.txt,0,0,2,0,0,0,0,0,0,0,-0.035965888023730096,0.5067959802436448,1
338,1997-trec6-adhoc-338.txt,0,0,0,0,0,0,0,0,0,0,-2.227791701476139E-4,0.059227173669289604,0
337,1997-trec6-adhoc-337.txt,0,0,0,0,0,0,0,0,0,0,-0.04322507164376512,5.570802076340165,1
336,1997-trec6-adhoc-336.txt,0,0,0,0,0,0,2,0,0,0,0,0,0
335,1997-trec6-adhoc-335.txt,0,0,0,0,0,0,0,0,0,0,-9.18484500574067E-4,0.12914269255892769,0
334,1997-trec6-adhoc-334.txt,0,0,0,0,0,0,0,0,0,0,0.11628709454796388,0.4350502843049097,1
333,1997-trec6-adhoc-333.txt,0,0,0,0,0,0,0,0,0,0,0.051275489804078214,1.7973295649418308,0
332,1997-trec6-adhoc-332.txt,0,0,0,0,1,0,0,0,0,0,-0.0576181292189007,1.182187966116153,0
331,1997-trec6-adhoc-331.txt,0,2,0,0,0,0,0,0,0,0,0.12443102608897832,84.26535395307916,1
330,1997-trec6-adhoc-330.txt,0,0,0,0,4,0,2,0,0,0,0.015239702772442442,1.365348986822269,0
329,1997-trec6-adhoc-329.txt,0,0,0,0,2,0,0,0,0,0,0.2617216813840885,4.130560137013252,1
328,1997-trec6-adhoc-328.txt,0,0,0,0,0,0,2,0,0,0,-0.02619047619047623,0.32707621828960165,0
327,1997-trec6-adhoc-327.txt,0,0,0,0,0,0,0,0,0,0,-0.02967136150234741,0.3715115370107863,0
326,1997-trec6-adhoc-326.txt,0,0,0,0,0,0,2,0,0,0,0.29179512538075086,23.313534432206996,1
325,1997-trec6-adhoc-325.txt,0,0,0,0,0,0,0,0,0,0,-0.009370925684484992,0.7837007973442155,0
324,1997-trec6-adhoc-324.txt,0,0,0,0,4,0,0,0,0,0,0.12046718357433278,13.546635959800756,1
323,1997-trec6-adhoc-323.txt,0,0,0,0,0,0,2,0,0,0,0.04384203480589014,4.709083785569505,0
322,1997-trec6-adhoc-322.txt,0,0,0,0,0,0,2,0,0,0,0.11188479490001146,1.1526318362164625,0
321,1997-trec6-adhoc-321.txt,0,0,0,0,1,0,0,0,0,0,0.19954780926708063,24.19460918846264,1
320,1997-trec6-adhoc-320.txt,0,0,1,0,0,0,0,0,0,0,-0.009098635204719298,0.36706852922525224,1
319,1997-trec6-adhoc-319.txt,0,0,0,0,0,0,0,0,0,0,0.02952898111560932,6.049763590462435,1
318,1997-trec6-adhoc-318.txt,0,0,0,0,2,0,0,0,0,0,0.012938492013740891,3.5473111493694236,0
317,1997-trec6-adhoc-317.txt,0,1,0,0,0,0,1,0,0,0,-3.246753246753084E-4,0.07774605056498007,0
316,1997-trec6-adhoc-316.txt,0,0,0,0,0,0,0,0,0,0,0.06158178492346215,3.734210051122724,1
315,1997-trec6-adhoc-315.txt,0,0,0,0,0,0,0,0,0,0,-5.537098560354166E-4,0.09891420361653852,0
314,1997-trec6-adhoc-314.txt,0,0,0,0,0,0,0,0,0,0,0.04745350199813714,1.5457211017965964,0
313,1997-trec6-adhoc-313.txt,0,0,0,0,0,0,0,0,0,0,-0.05984937225926603,3.2948117930643206,0
312,1997-trec6-adhoc-312.txt,0,0,0,0,0,0,0,0,0,0,-0.0011894142134998347,0.13872185501850318,0
311,1997-trec6-adhoc-311.txt,0,0,0,0,0,0,2,0,0,0,0.5788842462841536,178.08220342848665,1
310,1997-trec6-adhoc-310.txt,0,0,0,0,0,0,0,0,0,0,-0.036553985872855736,0.8390576474687261,0
309,1997-trec6-adhoc-309.txt,0,0,0,0,0,0,0,0,0,0,0,0,0
308,1997-trec6-adhoc-308.txt,0,0,0,0,0,0,0,0,0,0,-8.40336134453795E-4,0.11890031503111262,0
307,1997-trec6-adhoc-307.txt,0,0,0,0,0,0,2,0,0,0,-0.10694638694638668,6.8144143045538765,1
306,1997-trec6-adhoc-306.txt,0,0,0,0,2,0,2,0,0,0,0.2852303182196536,30.67254514268101,1
305,1997-trec6-adhoc-305.txt,0,0,0,0,0,0,0,0,0,0,0.4853479853479853,0.8279972045855819,0
304,1997-trec6-adhoc-304.txt,0,0,0,0,0,0,0,0,0,0,0.09456831483412705,10.569924473334494,0
303,1997-trec6-adhoc-303.txt,1,0,2,0,0,0,2,0,0,0,-0.04861021331609557,0.702727872344984,0
302,1997-trec6-adhoc-302.txt,0,0,0,0,0,0,0,0,0,0,0.013102208823699854,1.2500158497963818,0
301,1997-trec6-adhoc-301.txt,0,0,0,0,0,0,0,0,0,0,0.08433010528470343,3.632583835533957,0
